Source,Target,Model,Seed,Site_ID,N_test,N_rare,RMSE_kW,MAE_kW,nRMSE,RareRMSE_kW,RMSE_persist_kW,SkillScore
HKUST,Ausgrid,LSTM,123,ID_37,2000,434,0.514147087865611,0.312528322485106,0.110296016619981,0.565665984300361,0.50996836569717,-0.00819408114212861
HKUST,Ausgrid,LSTM,123,ID_38,2000,578,0.491783650832693,0.262395436929419,0.116370958439463,0.377850996452597,0.470373228147251,-0.0455179449089302
HKUST,Ausgrid,LSTM,123,ID_39,2000,460,0.434568389768651,0.262542163784905,0.117008182910845,0.427081971359877,0.426709557286195,-0.0184172872349915
HKUST,Ausgrid,LSTM,123,ID_4,2000,132,0.409813103975048,0.212565555699976,0.103768540933913,0.706274122130379,0.36125517224341,-0.13441449552152
HKUST,Ausgrid,LSTM,123,ID_40,2000,434,0.242332810029972,0.171250367151748,0.0874216462940018,0.219995142072063,0.205091867200912,-0.181581763028069
HKUST,Ausgrid,LSTM,123,ID_41,2000,340,0.327506850839057,0.211559569534171,0.116801538153481,0.299239470751102,0.308741416787455,-0.0607804234587699
HKUST,Ausgrid,LSTM,123,ID_42,2000,221,0.487395480439769,0.345702786461117,0.122081438185948,0.558085017807384,0.417562570895253,-0.167239389763298
HKUST,Ausgrid,LSTM,123,ID_43,2000,488,0.36201598847782,0.230019516227206,0.0992912774460253,0.375618097794786,0.37065510445835,0.0233076946104763
HKUST,Ausgrid,LSTM,123,ID_44,2000,473,0.498308671966889,0.281879766516793,0.127054737555086,0.465754672857862,0.466605807182705,-0.0679435709889709
HKUST,Ausgrid,LSTM,123,ID_45,2000,375,0.335359854676731,0.22576923445856,0.0946002687967626,0.371070899730384,0.290593075349842,-0.154053152412512
HKUST,Ausgrid,LSTM,123,ID_46,2000,349,0.548155738933048,0.385054854559181,0.153325560688556,0.541387157013218,0.47927771763262,-0.143712129244501
HKUST,Ausgrid,LSTM,123,ID_47,2000,325,0.451190660968275,0.301626328534239,0.114717756058145,0.512221996079481,0.40771874459057,-0.106622314903277
HKUST,Ausgrid,LSTM,123,ID_48,2000,353,0.509105890070625,0.289683417602301,0.118728049764249,0.610772820150991,0.527903363336719,0.0356077922051511
HKUST,Ausgrid,LSTM,123,ID_49,2000,303,0.62919357118171,0.328773867865094,0.0985719407507272,0.744896644725801,0.619686120201034,-0.0153423655472413
HKUST,Ausgrid,LSTM,123,ID_5,2000,253,0.476519410580394,0.262680815260087,0.171519067477342,0.555697843388557,0.461709770895126,-0.0320756471247206
HKUST,Ausgrid,LSTM,123,ID_50,2000,571,0.4738003328012,0.269909030560955,0.183497019705031,0.472975933546627,0.531199620641996,0.108055965422988
HKUST,Ausgrid,LSTM,123,ID_51,2000,277,0.426603419660838,0.27335095339453,0.119298923671889,0.497701347333407,0.393380009194559,-0.0844562755852891
HKUST,Ausgrid,LSTM,123,ID_52,2000,276,0.720318327894609,0.348598683302409,0.1653247657102,0.781227275809115,0.647268638903753,-0.11285837842318
HKUST,Ausgrid,LSTM,123,ID_53,2000,334,0.465161244707579,0.268012614794888,0.132752257475712,0.526510184306309,0.427091575874576,-0.0891370164701684
HKUST,Ausgrid,LSTM,123,ID_54,2000,205,0.465214194830088,0.327919080203937,0.104047298200346,0.531233641568532,0.376269463694667,-0.236385728095112
HKUST,Ausgrid,LSTM,123,ID_55,2000,328,0.554284882501769,0.426518629667646,0.112637093654392,0.517658633664853,0.435414853342438,-0.273004074727428
HKUST,Ausgrid,LSTM,123,ID_56,2000,278,0.682251555842256,0.490757129125882,0.114626366086148,1.00161735803738,0.581101312430072,-0.174066451492237
HKUST,Ausgrid,LSTM,123,ID_57,2000,404,0.834906890123579,0.466432703920511,0.144547591207609,0.961077909238478,0.808478398604137,-0.0326891745840976
HKUST,Ausgrid,LSTM,123,ID_58,2000,343,1.10752965864964,0.708744340586106,0.205709125981816,1.23321341035044,1.00424557704123,-0.102847434900058
HKUST,Ausgrid,LSTM,123,ID_59,2000,336,0.439610617018371,0.298627756675382,0.110647591759841,0.453393897225095,0.415818505575074,-0.0572175387201517
HKUST,Ausgrid,LSTM,123,ID_6,2000,250,0.515713388974517,0.372385779472545,0.139987347133138,0.55607344338756,0.446583214331544,-0.154797969167849
HKUST,Ausgrid,LSTM,123,ID_60,2000,377,0.394160815791918,0.228096449398156,0.0743256476566363,0.386761949312768,0.369582413373153,-0.0665031709556743
HKUST,Ausgrid,LSTM,123,ID_61,2000,199,0.523578202007508,0.365393685885756,0.107732137371135,0.606958832396421,0.441184874880535,-0.186754650528951
HKUST,Ausgrid,LSTM,123,ID_62,2000,160,0.723289502222715,0.466732836633001,0.0820800589739848,1.21017881675081,0.614238795632515,-0.177537966285415
HKUST,Ausgrid,LSTM,123,ID_63,2000,224,0.36291230028546,0.266813360990233,0.138543118317371,0.388558980846784,0.32086439984541,-0.131045701736647
HKUST,Ausgrid,LSTM,123,ID_64,2000,386,0.386288403855182,0.245713286901752,0.138498311134182,0.360411242117838,0.354016171831037,-0.0911603327532393
HKUST,Ausgrid,LSTM,123,ID_65,2000,220,0.550621223456279,0.36432611606107,0.123807998258549,0.645971709033159,0.475918982645017,-0.156964196712831
HKUST,Ausgrid,LSTM,123,ID_66,2000,268,0.284348971495065,0.191263424952941,0.136969641084441,0.334320756128432,0.256284434796406,-0.10950542790846
HKUST,Ausgrid,LSTM,123,ID_67,2000,289,0.419492431959388,0.299165381044418,0.156574354345428,0.419695130651292,0.375638418565938,-0.116745282766525
HKUST,Ausgrid,LSTM,123,ID_68,2000,252,0.447248250049505,0.290470473293112,0.168704176442026,0.59904273464393,0.376081262341408,-0.189233005827052
HKUST,Ausgrid,LSTM,123,ID_69,2000,158,0.449411839349711,0.318203151123179,0.122132742298507,0.595977288480722,0.385035901672883,-0.167194636648506
HKUST,Ausgrid,LSTM,123,ID_7,2000,427,0.31589402402932,0.213337009654289,0.119475800926106,0.276718630831678,0.284384154032851,-0.110800371784531
HKUST,Ausgrid,LSTM,123,ID_70,2000,197,0.64485183000146,0.428044486615873,0.0985340039908424,0.739039973005217,0.552589824889456,-0.166962909840877
HKUST,Ausgrid,LSTM,123,ID_71,2000,562,0.528489344162468,0.349525771167795,0.163923495010663,0.549467319045099,0.550315698555471,0.0396615151090475
HKUST,Ausgrid,LSTM,123,ID_72,2000,512,0.415768964289119,0.27114655179304,0.177362209937233,0.399680086349644,0.430480626766013,0.0341749699339908
HKUST,Ausgrid,LSTM,123,ID_73,2000,200,0.310885236530185,0.200489221251514,0.125302885976819,0.322342611905516,0.269213889874037,-0.154788992037689
HKUST,Ausgrid,LSTM,123,ID_74,2000,305,0.765678104677611,0.397102083860688,0.137456750580121,0.900426693523491,0.716777981645887,-0.0682221333298192
HKUST,Ausgrid,LSTM,123,ID_75,2000,396,0.984711456293047,0.601709308566579,0.171489486405699,0.92333548946007,0.929085757791928,-0.0598714360161106
HKUST,Ausgrid,LSTM,123,ID_76,2000,280,0.498869763439734,0.302415461216476,0.158371348678179,0.598487633595869,0.45675267505578,-0.0922098340832045
HKUST,Ausgrid,LSTM,123,ID_77,2000,357,0.427271743234083,0.252151664673871,0.132563405755827,0.462666584268409,0.405330565973331,-0.0541315634760087
HKUST,Ausgrid,LSTM,123,ID_78,2000,151,0.666868441930404,0.393481236790587,0.123494153732053,1.12104634354164,0.665675032552425,-0.00179278074078137
HKUST,Ausgrid,LSTM,123,ID_79,2000,274,0.570355577133868,0.344243218802007,0.13208791067546,0.691909716265712,0.539963594935036,-0.0562852430865983
HKUST,Ausgrid,LSTM,123,ID_8,2000,350,0.672763703801665,0.47382414553348,0.0886615339612361,0.619835289208535,0.546224053326884,-0.231662537934876
HKUST,Ausgrid,LSTM,123,ID_80,2000,658,0.905070743619675,0.609011765490852,0.212016972354767,0.824314064542959,0.974894298368619,0.0716216669497265
HKUST,Ausgrid,LSTM,123,ID_81,2000,387,0.39724926159272,0.208097092066837,0.164970624107702,0.457397420764983,0.362394248617224,-0.0961798182738587
HKUST,Ausgrid,LSTM,123,ID_82,2000,321,0.989441578767106,0.577289601695348,0.142941575929229,1.32399662701786,0.971329447844102,-0.0186467433507802
HKUST,Ausgrid,LSTM,123,ID_83,2000,707,0.441060146590449,0.218409771570407,0.134551595770471,0.327999216784608,0.425721968048771,-0.0360286282899092
HKUST,Ausgrid,LSTM,123,ID_84,2000,115,0.534580846275997,0.402069749004018,0.115360566793055,0.908185331487863,0.434689708618903,-0.229798717743901
HKUST,Ausgrid,LSTM,123,ID_85,2000,451,0.955386653954966,0.493409273395228,0.114322959361702,0.799908860535765,0.968062336808751,0.0130938704790134
HKUST,Ausgrid,LSTM,123,ID_86,2000,241,0.603098784624456,0.318485087997483,0.103982545653683,0.859102922832169,0.623147948303085,0.0321740025514422
HKUST,Ausgrid,LSTM,123,ID_87,2000,113,0.213040885182323,0.144317442148472,0.105259428660994,0.379615768453871,0.166386812447639,-0.280395255179048
HKUST,Ausgrid,LSTM,123,ID_88,2000,445,0.233771732295938,0.160404063318633,0.116711965679735,0.227851891643315,0.209471819876819,-0.116005639486059
HKUST,Ausgrid,LSTM,123,ID_89,2000,350,0.614950531377677,0.419557296281045,0.13565573342593,0.64030816964865,0.534682270618957,-0.150123288482709
HKUST,Ausgrid,LSTM,123,ID_9,2000,364,0.192861646408006,0.104015638252342,0.0643977666802202,0.231035763048655,0.188276319492417,-0.0243542412978457
HKUST,Ausgrid,LSTM,123,ID_90,2000,244,0.223080846506899,0.167084994888978,0.131611114810396,0.241999282553257,0.193380888598748,-0.153582694357022
HKUST,Ausgrid,LSTM,123,ID_91,2000,397,0.620461006214613,0.428989320838201,0.125811281498359,0.633181397184811,0.57009942541617,-0.0883382416350966
HKUST,Ausgrid,LSTM,123,ID_92,2000,423,0.310480650741999,0.232305837281624,0.099131754076392,0.239298268713024,0.260769986951051,-0.190630311302962
HKUST,Ausgrid,LSTM,123,ID_93,2000,214,0.471012878778721,0.29787716862893,0.102786931775408,0.728901830579151,0.435674525048369,-0.0811118201745422
HKUST,Ausgrid,LSTM,123,ID_94,2000,199,0.537131057930131,0.368339715978483,0.146226947601329,0.632887965467856,0.445216752204357,-0.206448443978554
HKUST,Ausgrid,LSTM,123,ID_95,2000,287,0.749937997957126,0.43533321514304,0.179582848831524,0.98882602277245,0.707132585128891,-0.0605337863484732
HKUST,Ausgrid,LSTM,123,ID_96,2000,239,0.784794647145332,0.484640030863816,0.115292461167006,0.945863057628342,0.707704695494884,-0.108929546661464
HKUST,Ausgrid,LSTM,123,ID_97,2000,246,0.34002742244122,0.204766460589939,0.114796568096832,0.412476885087032,0.31672086974276,-0.0735870443819786
HKUST,Ausgrid,LSTM,123,ID_98,2000,229,0.46573063446674,0.334592279554503,0.168193911614652,0.508241388210309,0.406459347388557,-0.145823407578132
HKUST,Ausgrid,LSTM,123,ID_99,2000,469,0.357001136006075,0.234371145136734,0.164465111590501,0.330737588905123,0.359119007387275,0.00589740820629037
HKUST,PVDAQ,LSTM,123,ID_1199,2000,127,1.84806936279415,1.47004489089723,0.0200544671412317,2.72486701260609,1.27631348772329,-0.447974483205348
HKUST,PVDAQ,LSTM,123,ID_1239,2000,102,1.41989142407452,0.442803343563452,0.092440849987732,4.3215665513819,1.58140877092058,0.102135102458069
HKUST,PVDAQ,LSTM,123,ID_1283,2000,105,18.1236886889178,7.60361668008771,0.0502264150381672,50.9376273953475,19.9803293604675,0.092923426739058
HKUST,PVDAQ,LSTM,123,ID_1367,2000,203,6.01160982365496,4.05985260857061,0.0316711713437084,7.73793493693156,5.24400734008602,-0.146377080310561
HKUST,PVDAQ,LSTM,123,ID_1422,2000,116,0.348063346319486,0.139460477374656,0.0568656312032288,0.896090868698041,0.379144224708084,0.08197639938345
HKUST,PVDAQ,LSTM,123,ID_34,2000,241,13.5308060790011,6.479019240928,0.133046278122184,26.1324160465807,15.2451706271894,0.112452959045979
HKUST,PVDAQ,LSTM,123,ID_4,2000,151,0.0564138320503433,0.0236524989793368,0.0621733312051774,0.148715510825898,0.0611302398208417,0.0771534314984057
HKUST,DKASC,Transformer,42,ID_DKASC_1,2000,193,2.64670457312498,1.1929596575274,0.0928929501858915,4.32354740710023,2.79530895960356,0.0531620613771628
HKUST,HKUST,Transformer,42,ID_Indoor Sports Centre,2000,130,0.4868666382217,0.194250516548409,0.0567840701959389,1.06866506726256,0.516986051755158,0.0582596250541062
HKUST,HKUST,Transformer,42,ID_LSK North,2000,120,0.800873084459004,0.311230034261894,0.0598210429421275,1.41500737277176,0.872108574819706,0.0816819056909617
HKUST,HKUST,Transformer,42,ID_LSK South,2000,98,0.315266796250268,0.108540244106549,0.0538528209821159,0.867550757560977,0.339053524209206,0.070156262243304
HKUST,HKUST,Transformer,42,ID_Library,2000,129,1.88672407967789,0.680206866277288,0.0565688247564631,4.02790408380995,2.04746544260647,0.0785074851978733
HKUST,HKUST,Transformer,42,ID_S H Ho Sports Hall,2000,95,0.419174583413041,0.158823257963413,0.0441176968652544,1.00585440161729,0.445538007256832,0.0591721097064438
HKUST,HKUST,Transformer,42,ID_SQ Apartment1-12,2000,109,0.241540051687956,0.0974711262080622,0.0553736937922187,0.508081617515062,0.263189724142506,0.0822588059814512
HKUST,HKUST,Transformer,42,ID_SQ Apartment13-24,2000,128,0.252873223076431,0.104246515143302,0.0582120697676433,0.498393753992605,0.284932313578489,0.112514758678738
HKUST,HKUST,Transformer,42,ID_SQ Apartment25-36,2000,131,0.239441829582161,0.0982860672034369,0.0550947581370225,0.530095914819003,0.267704440579515,0.10557393420958
HKUST,HKUST,Transformer,42,ID_SQ Apartment37-48,2000,132,0.145462651108443,0.0571669271922655,0.0476750084134298,0.338747362516576,0.159872640722706,0.0901341814904788
HKUST,HKUST,Transformer,42,ID_SQ Block P,2000,115,0.409544023669728,0.160875999058228,0.0535945757412808,0.992331189563048,0.453979842600408,0.0978805990066648
HKUST,HKUST,Transformer,42,ID_SQ Block R,2000,104,0.433077771699897,0.17420819648207,0.0547339224745608,1.06153994360872,0.477859506100116,0.0937131810261332
HKUST,HKUST,Transformer,42,ID_SQ Block S,2000,137,0.361832793308727,0.149835561261444,0.052967986356605,0.834825685791527,0.388067065033932,0.06760241744017
HKUST,HKUST,Transformer,42,ID_SQ1,2000,128,0.400874023272732,0.160687537916792,0.0581735648318266,0.987847067670554,0.435227660431884,0.0789325685896491
HKUST,HKUST,Transformer,42,ID_SQ2,2000,109,0.377254628474819,0.148456895951355,0.055025471326356,0.892931504480254,0.41093426579361,0.0819586978315059
HKUST,HKUST,Transformer,42,ID_SQ3,2000,117,0.392046237370058,0.164537003796038,0.0544247862239606,0.666269334787607,0.411795502954645,0.0479589151481385
HKUST,HKUST,Transformer,42,ID_SQ4,2000,110,0.454715430923258,0.186009162805955,0.0608803640760348,1.02820645699562,0.485108090290306,0.0626513141614674
HKUST,HKUST,Transformer,42,ID_SQ567,2000,115,0.516956368316282,0.210903600021769,0.0525089991126525,1.1517011089847,0.562355606727369,0.0807304806211285
HKUST,HKUST,Transformer,42,ID_Shaw Auditorium,2000,121,0.979610638654715,0.393097211843198,0.0593135085650944,1.58135835930121,1.05592628410535,0.0722736488326913
HKUST,HKUST,Transformer,42,ID_UG Hall2 2F,2000,121,0.16121073036738,0.0651901276172176,0.0396406355583299,0.365763670759748,0.164282461408686,0.0186978635148632
HKUST,HKUST,Transformer,42,ID_UG Hall2 RF,2000,146,0.0861925866560357,0.0357083088359598,0.0413592044532741,0.163936233181832,0.0952818801615828,0.0953937253351118
HKUST,HKUST,Transformer,42,ID_UG Hall3,2000,123,0.334076192213497,0.131701075206855,0.0604853840704128,0.610511568437396,0.370197460570719,0.0975729771391061
HKUST,HKUST,Transformer,42,ID_UG Hall4,2000,103,0.327113814952076,0.133157583875982,0.0510448182258081,0.69768303554795,0.356855009871762,0.0833425175405933
HKUST,HKUST,Transformer,42,ID_UG Hall6,2000,101,0.350574655210075,0.132161829990516,0.0572647243970209,0.768542013870311,0.379267096945517,0.0756523356930269
HKUST,HKUST,Transformer,42,ID_UG Hall7,2000,122,0.30515254032352,0.119589910750026,0.0492029938184455,0.736697419410227,0.325702561836568,0.063094442356151
HKUST,HKUST,Transformer,42,ID_UG Hall8,2000,124,0.284877162321539,0.119950802857441,0.0541236554796878,0.53010348336254,0.30206894750611,0.056913447497688
HKUST,HKUST,Transformer,42,ID_UG Hall9,2000,110,0.339648621057919,0.131348084734814,0.0595143918390789,0.814779638201575,0.367788091875364,0.0765100106258511
HKUST,HKUST,Transformer,42,ID_Wong Check She Research Centre,2000,121,1.27660855384467,0.535915662753452,0.0534912967105901,2.27832344563915,1.40718706365597,0.0927939953285588
HKUST,HKUST,Transformer,42,ID_Zone A1,2000,132,0.35432373914352,0.145844709140944,0.0473979345137918,0.65515424417812,0.384689131719166,0.0789348855267725
HKUST,HKUST,Transformer,42,ID_Zone A2,2000,123,2.45435515895152,1.03661154252653,0.0535491630135893,5.10703580195117,2.63950466648402,0.0701455503691649
HKUST,HKUST,Transformer,42,ID_Zone A4,2000,114,0.607481909420421,0.248721454957937,0.0479578367570667,1.35989097606792,0.664728134947964,0.0861197571124689
HKUST,HKUST,Transformer,42,ID_Zone A5,2000,117,0.200783535202437,0.0824373710392667,0.0496621374005368,0.289061058124141,0.216976799678233,0.0746313177252583
HKUST,HKUST,Transformer,42,ID_Zone A6,2000,105,0.719751485872919,0.286165877117197,0.0567314156452409,1.30839461485789,0.782194394720425,0.0798304222952455
HKUST,HKUST,Transformer,42,ID_Zone A7,2000,106,0.126646154868406,0.0512962580873036,0.0477369579021083,0.245406614113874,0.137023095487629,0.0757313253090257
HKUST,HKUST,Transformer,42,ID_Zone D,2000,120,1.0633471818519,0.417031701190762,0.0583792365672317,2.33613627499103,1.14910002907162,0.0746260943783996
HKUST,HKUST,Transformer,42,ID_Zone J1,2000,122,0.291905133886323,0.125752885596961,0.0548309426529425,0.488178987172998,0.314042248376936,0.0704908801443875
HKUST,HKUST,Transformer,42,ID_Zone J2,2000,133,0.402054159779093,0.171972448425658,0.0364437483894933,0.906067278825395,0.428232058482728,0.0611301703949633
HKUST,HKUST,Transformer,42,ID_Zone L2,2000,121,0.125581499869472,0.0519570873415266,0.0633609991384723,0.177455289520971,0.130923632986603,0.0408034286497218
HKUST,Ausgrid,Transformer,42,ID_1,2000,605,0.639835474791991,0.417645437411113,0.194242711659063,0.572803163769348,0.62264189731913,-0.0276139102538568
HKUST,Ausgrid,Transformer,42,ID_10,2000,528,0.312993353736916,0.186123843973338,0.0968716771519967,0.151184084592432,0.269405902526981,-0.161791003096414
HKUST,Ausgrid,Transformer,42,ID_100,2000,258,0.565112900395198,0.392426720099057,0.0954766465743881,0.381090912009347,0.452826906682943,-0.247966699979855
HKUST,Ausgrid,Transformer,42,ID_101,2000,207,0.377243905770175,0.259590017551441,0.118072102246917,0.379142093590092,0.308690253834681,-0.222079094120696
HKUST,Ausgrid,Transformer,42,ID_102,2000,259,0.463041980772289,0.33271666626587,0.133089779916703,0.446046242663758,0.410027492411064,-0.129294960319579
HKUST,Ausgrid,Transformer,42,ID_103,2000,271,0.437372625193454,0.301999858443292,0.0975407237066646,0.404696971496094,0.355467338905244,-0.230415785991644
HKUST,Ausgrid,Transformer,42,ID_104,2000,266,1.19834373444752,0.736120842187659,0.149382160024932,0.87664271710495,0.977384344125632,-0.226072160506681
HKUST,Ausgrid,Transformer,42,ID_105,2000,200,0.380030053083315,0.295583995169226,0.102459108205505,0.248605713040558,0.28956025573889,-0.312438587656194
HKUST,Ausgrid,Transformer,42,ID_106,2000,257,0.646677203204688,0.376719808128867,0.11650707978927,0.520601247016949,0.545649915324604,-0.18515037763725
HKUST,Ausgrid,Transformer,42,ID_107,2000,250,0.329171591001385,0.253552491051837,0.111887015913709,0.271617525368754,0.255116816626863,-0.290277902310278
HKUST,Ausgrid,Transformer,42,ID_108,2000,474,0.502941020129274,0.305821570298737,0.140999118674589,0.323423309225505,0.461042722739529,-0.0908772556711976
HKUST,Ausgrid,Transformer,42,ID_109,2000,155,0.593922258449958,0.41724432148371,0.162185217924526,0.837853737331135,0.482310536692245,-0.231410498562112
HKUST,Ausgrid,Transformer,42,ID_11,2000,239,0.515740267324284,0.347948598182232,0.155578225133357,0.405424463551036,0.437050427741621,-0.180047506163714
HKUST,Ausgrid,Transformer,42,ID_110,2000,687,0.478111379363869,0.326811064334502,0.114336123467697,0.253281355595773,0.40632959593801,-0.176659008212658
HKUST,Ausgrid,Transformer,42,ID_111,2000,260,0.586253629965337,0.336763399713021,0.132217778066724,0.698627397412247,0.433877305616161,-0.351196806970078
HKUST,Ausgrid,Transformer,42,ID_112,2000,532,0.757392752324855,0.459288420378385,0.201192387457441,0.586566380779913,0.775155388708107,0.0229149363366431
HKUST,Ausgrid,Transformer,42,ID_113,2000,260,0.44743678789677,0.319546791590899,0.148157877722734,0.43615901502901,0.349943702284187,-0.278596485595302
HKUST,Ausgrid,Transformer,42,ID_114,2000,321,0.870641409328661,0.557368274589499,0.145225016727257,0.684186595837707,0.80461094222055,-0.0820650871660795
HKUST,Ausgrid,Transformer,42,ID_115,2000,292,0.305159577750502,0.212339255827678,0.137317000639764,0.238327304741713,0.239866680105928,-0.27220494991526
HKUST,Ausgrid,Transformer,42,ID_116,2000,247,0.375241534195713,0.265496200822761,0.137299726979298,0.398704972242138,0.338096452764477,-0.109865339099291
HKUST,Ausgrid,Transformer,42,ID_117,2000,391,0.282182226044442,0.17672324495051,0.125013722255746,0.157878592305041,0.247198099787214,-0.141522634224704
HKUST,Ausgrid,Transformer,42,ID_118,2000,193,0.486847095760504,0.310279191642959,0.166874189414954,0.54563157685364,0.399582517925433,-0.2183893787149
HKUST,Ausgrid,Transformer,42,ID_119,2000,369,0.447157986106129,0.305663668605223,0.141059298215823,0.319840822947734,0.420690109668604,-0.0629153760195946
HKUST,Ausgrid,Transformer,42,ID_12,2000,167,0.345169667275423,0.254787351070641,0.127321429990148,0.501841720052052,0.244143427612417,-0.41379872745699
HKUST,Ausgrid,Transformer,42,ID_120,2000,286,0.418676406124871,0.294203630504334,0.0760953139141282,0.434273827942431,0.327153886679547,-0.279753728052057
HKUST,Ausgrid,Transformer,42,ID_121,2000,662,0.763031161107845,0.386262256482967,0.186105165574687,0.419090293150755,0.698573170002393,-0.0922709228944929
HKUST,Ausgrid,Transformer,42,ID_122,2000,134,0.477128079645893,0.391394479328352,0.0791257152644539,0.334777873790886,0.292318638097612,-0.632219152192989
HKUST,Ausgrid,Transformer,42,ID_123,2000,587,0.380304549972544,0.249394080752596,0.152338754410639,0.262957582506901,0.38590509218768,0.0145127450466821
HKUST,Ausgrid,Transformer,42,ID_124,2000,347,0.730515438271258,0.405662906076738,0.140321832337185,0.503340842267154,0.715836551671384,-0.0205059193549144
HKUST,Ausgrid,Transformer,42,ID_125,2000,231,0.412407075426373,0.300079249386778,0.134685522712417,0.56980716197716,0.331649739657065,-0.24350188199398
HKUST,Ausgrid,Transformer,42,ID_126,2000,285,0.4718126968868,0.314173616871868,0.107230156059213,0.427405902316787,0.388714615594886,-0.213776580447694
HKUST,Ausgrid,Transformer,42,ID_127,2000,331,0.434180932440241,0.289394373060319,0.139111958142958,0.328730035763591,0.399715695851914,-0.0862243763404675
HKUST,Ausgrid,Transformer,42,ID_128,2000,151,0.343027314967407,0.266529939192609,0.0953619188229159,0.332496915026428,0.262068779635756,-0.308920946036277
HKUST,Ausgrid,Transformer,42,ID_129,2000,270,0.556647463085122,0.381233256423423,0.127554418660624,0.359940996578971,0.439574801275192,-0.26633160379145
HKUST,Ausgrid,Transformer,42,ID_13,2000,314,0.456894737793589,0.275691556976751,0.096026638857509,0.502630100647615,0.403222605411921,-0.133107944994399
HKUST,Ausgrid,Transformer,42,ID_130,2000,290,0.492472691281003,0.316266339238551,0.124897014840229,0.489958373593153,0.41856033038694,-0.17658711427749
HKUST,Ausgrid,Transformer,42,ID_131,2000,132,0.636109085808827,0.477152470797475,0.109458461058951,0.666331050987686,0.424102397370524,-0.499895048348618
HKUST,Ausgrid,Transformer,42,ID_132,2000,229,0.217220718430503,0.152452806743078,0.146375150388616,0.170274596555288,0.17661293491807,-0.229925308309218
HKUST,Ausgrid,Transformer,42,ID_133,2000,438,0.604484205163722,0.371244678989883,0.127313434437354,0.419604726375909,0.571601149518398,-0.0575279732607776
HKUST,Ausgrid,Transformer,42,ID_134,2000,346,0.884615046432589,0.58749553646876,0.110240650164323,0.950213376650608,0.669767979463359,-0.320778349453751
HKUST,Ausgrid,Transformer,42,ID_135,2000,298,0.290694694841133,0.189586784652161,0.174068684018772,0.281072601847353,0.283220157307349,-0.026391262560004
HKUST,Ausgrid,Transformer,42,ID_136,2000,350,0.244745389951788,0.18264874127874,0.156687185834509,0.237657447262421,0.185197185438024,-0.321539468177782
HKUST,Ausgrid,Transformer,42,ID_137,2000,345,0.507903841212222,0.359447786851078,0.134224062358544,0.472385676183127,0.453979060360021,-0.118782528888969
HKUST,Ausgrid,Transformer,42,ID_138,2000,78,0.474202557249382,0.208145354975109,0.100530966680562,1.16604723885831,0.352897282218653,-0.34374102931053
HKUST,Ausgrid,Transformer,42,ID_139,2000,267,0.59937513663304,0.410228587124137,0.14759372362943,0.380309942854866,0.548176476165262,-0.0933981348961479
HKUST,Ausgrid,Transformer,42,ID_14,2000,252,0.584460004226148,0.344687492403961,0.196259240706919,0.581232819346858,0.575747347024743,-0.0151327787204394
HKUST,Ausgrid,Transformer,42,ID_140,2000,333,0.292701307437881,0.172513910372307,0.102547491563253,0.253320284427591,0.270985705724666,-0.0801355985000864
HKUST,Ausgrid,Transformer,42,ID_141,2000,195,0.74430293110323,0.55958494915118,0.123147404497385,0.957004526511202,0.541330647604964,-0.374950659816298
HKUST,Ausgrid,Transformer,42,ID_142,2000,317,0.462425355584539,0.295839831990714,0.13257607990561,0.273119612668693,0.408349593023929,-0.132425165800131
HKUST,Ausgrid,Transformer,42,ID_143,2000,122,0.711242485007871,0.436761865237612,0.11133935414845,0.541689776532718,0.56160200167109,-0.266452902396207
HKUST,Ausgrid,Transformer,42,ID_144,2000,273,0.365909917376439,0.241489186727848,0.154458197778528,0.316781394133078,0.322367227432409,-0.135071701583436
HKUST,Ausgrid,Transformer,42,ID_145,2000,248,0.596072801839101,0.433851673540365,0.154824108208903,0.82304891373512,0.399318180244111,-0.492726430523924
HKUST,Ausgrid,Transformer,42,ID_146,2000,126,0.304552065065741,0.156979437302954,0.116865721913678,0.292545985112432,0.284974330718108,-0.0686999923758023
HKUST,Ausgrid,Transformer,42,ID_147,2000,214,0.722789584102989,0.519448725461489,0.101801351241059,0.525575712802896,0.523063652008061,-0.381838675519074
HKUST,Ausgrid,Transformer,42,ID_148,2000,385,0.637987499222384,0.410770049056855,0.144267957166475,0.633581261257195,0.554321498520646,-0.150934071518105
HKUST,Ausgrid,Transformer,42,ID_149,2000,386,0.785892569475548,0.508544533882785,0.160772096275486,0.696633848739414,0.768503870726647,-0.0226266898726997
HKUST,Ausgrid,Transformer,42,ID_15,2000,446,0.20787596775759,0.129739782217841,0.142380796113831,0.153139386102151,0.206062675982582,-0.00879970992495749
HKUST,Ausgrid,Transformer,42,ID_150,2000,470,0.193837902548323,0.124206649972449,0.121604708125331,0.141538959956533,0.18063645691764,-0.0730829526660894
HKUST,Ausgrid,Transformer,42,ID_151,2000,145,0.434823058278057,0.294578386229958,0.133791710239402,0.447744942632966,0.36231296801423,-0.200131092909099
HKUST,Ausgrid,Transformer,42,ID_152,2000,256,0.973520619577226,0.647523352792841,0.133961633949718,0.814611403813944,0.880415489552728,-0.105751353911093
HKUST,Ausgrid,Transformer,42,ID_153,2000,492,0.312493472603092,0.211971014532126,0.141399758918154,0.202311451158841,0.298074069180409,-0.0483752359349163
