Dataset,Rule,ClipPct,ClipTol,ClipRun,DropFrac,N_rare,Prevalence_pct,Persist_overall_RMSE,Persist_rare_RMSE,Persist_pct_worse,MLP_overall_RMSE,MLP_rare_RMSE,MLP_pct_worse,IsBaseline
DKASC,combined,99.9,0.02,3,0.7,209,4.18,2.77967166891617,5.61331157099139,101.941532655189,2.85615510431063,4.56716347997601,59.9060034618936,0
DKASC,clipping,99.9,0.02,5,0.3,0,0,2.77967166891617,NaN,NaN,2.85615510431063,NaN,NaN,0
DKASC,cloud,99.9,0.02,5,0.3,643,12.86,2.77967166891617,5.41100122388324,94.6633224489084,2.85615510431063,4.70038283094131,64.5702932535875,0
DKASC,combined,99.9,0.02,5,0.3,643,12.86,2.77967166891617,5.41100122388324,94.6633224489084,2.85615510431063,4.70038283094131,64.5702932535875,0
DKASC,clipping,99.9,0.02,5,0.4,0,0,2.77967166891617,NaN,NaN,2.85615510431063,NaN,NaN,0
DKASC,cloud,99.9,0.02,5,0.4,469,9.38,2.77967166891617,5.73093669258408,106.17315191109,2.85615510431063,4.88543070638394,71.0492087425728,0
DKASC,combined,99.9,0.02,5,0.4,469,9.38,2.77967166891617,5.73093669258408,106.17315191109,2.85615510431063,4.88543070638394,71.0492087425728,0
DKASC,clipping,99.9,0.02,5,0.5,0,0,2.77967166891617,NaN,NaN,2.85615510431063,NaN,NaN,0
DKASC,cloud,99.9,0.02,5,0.5,376,7.52,2.77967166891617,6.08119949411789,118.774021483229,2.85615510431063,5.09181977271227,78.2753242296779,0
DKASC,combined,99.9,0.02,5,0.5,376,7.52,2.77967166891617,6.08119949411789,118.774021483229,2.85615510431063,5.09181977271227,78.2753242296779,0
DKASC,clipping,99.9,0.02,5,0.6,0,0,2.77967166891617,NaN,NaN,2.85615510431063,NaN,NaN,0
DKASC,cloud,99.9,0.02,5,0.6,324,6.48,2.77967166891617,6.35355513047906,128.572144024348,2.85615510431063,5.2397799763844,83.4557222917025,0
DKASC,combined,99.9,0.02,5,0.6,324,6.48,2.77967166891617,6.35355513047906,128.572144024348,2.85615510431063,5.2397799763844,83.4557222917025,0
DKASC,clipping,99.9,0.02,5,0.7,0,0,2.77967166891617,NaN,NaN,2.85615510431063,NaN,NaN,0
DKASC,cloud,99.9,0.02,5,0.7,209,4.18,2.77967166891617,5.61331157099139,101.941532655189,2.85615510431063,4.56716347997601,59.9060034618936,0
DKASC,combined,99.9,0.02,5,0.7,209,4.18,2.77967166891617,5.61331157099139,101.941532655189,2.85615510431063,4.56716347997601,59.9060034618936,0
HKUST,clipping,99,0.005,2,0.3,266,0.143783783783784,0.74763278637635,0.53105168390416,-28.9689144749687,0.743244514820639,2.38655789173602,221.099966988919,0
HKUST,cloud,99,0.005,2,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99,0.005,2,0.3,14598,7.89081081081081,0.74763278637635,1.49099755954352,99.4291297429764,0.743244514820639,1.51903715932175,104.379195410319,0
HKUST,clipping,99,0.005,2,0.4,266,0.143783783783784,0.74763278637635,0.53105168390416,-28.9689144749687,0.743244514820639,2.38655789173602,221.099966988919,0
HKUST,cloud,99,0.005,2,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99,0.005,2,0.4,9919,5.36162162162162,0.74763278637635,1.51603373927456,102.777856576157,0.743244514820639,1.56403091228882,110.432889998019,0
HKUST,clipping,99,0.005,2,0.5,266,0.143783783783784,0.74763278637635,0.53105168390416,-28.9689144749687,0.743244514820639,2.38655789173602,221.099966988919,0
HKUST,cloud,99,0.005,2,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99,0.005,2,0.5,6924,3.7427027027027,0.74763278637635,1.39743463907243,86.914574178262,0.743244514820639,1.48299516243146,99.5299168523747,0
HKUST,clipping,99,0.005,2,0.6,266,0.143783783783784,0.74763278637635,0.53105168390416,-28.9689144749687,0.743244514820639,2.38655789173602,221.099966988919,0
HKUST,cloud,99,0.005,2,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99,0.005,2,0.6,4869,2.63189189189189,0.74763278637635,1.31244727656723,75.5470466896512,0.743244514820639,1.45717962800124,96.0565599805188,0
HKUST,clipping,99,0.005,2,0.7,266,0.143783783783784,0.74763278637635,0.53105168390416,-28.9689144749687,0.743244514820639,2.38655789173602,221.099966988919,0
HKUST,cloud,99,0.005,2,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99,0.005,2,0.7,3628,1.96108108108108,0.74763278637635,1.06559240709548,42.5288492576985,0.743244514820639,1.29848053932913,74.7043554895901,0
HKUST,clipping,99,0.005,3,0.3,169,0.0913513513513513,0.74763278637635,0.518177644255247,-30.6908881341646,0.743244514820639,2.17943324088767,193.232334370287,0
HKUST,cloud,99,0.005,3,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99,0.005,3,0.3,14501,7.83837837837838,0.74763278637635,1.49529275045322,100.003635167025,0.743244514820639,1.5079084153702,102.881876058526,0
HKUST,clipping,99,0.005,3,0.4,169,0.0913513513513513,0.74763278637635,0.518177644255247,-30.6908881341646,0.743244514820639,2.17943324088767,193.232334370287,0
HKUST,cloud,99,0.005,3,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99,0.005,3,0.4,9822,5.30918918918919,0.74763278637635,1.52251070658289,103.644186601586,0.743244514820639,1.54849255068809,108.342277650279,0
HKUST,clipping,99,0.005,3,0.5,169,0.0913513513513513,0.74763278637635,0.518177644255247,-30.6908881341646,0.743244514820639,2.17943324088767,193.232334370287,0
HKUST,cloud,99,0.005,3,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99,0.005,3,0.5,6827,3.69027027027027,0.74763278637635,1.40578394861379,88.0313402823575,0.743244514820639,1.45814464786029,96.1863987939655,0
HKUST,clipping,99,0.005,3,0.6,169,0.0913513513513513,0.74763278637635,0.518177644255247,-30.6908881341646,0.743244514820639,2.17943324088767,193.232334370287,0
HKUST,cloud,99,0.005,3,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99,0.005,3,0.6,4772,2.57945945945946,0.74763278637635,1.32337463507863,77.0086410325583,0.743244514820639,1.42030490124749,91.0952415962651,0
HKUST,clipping,99,0.005,3,0.7,169,0.0913513513513513,0.74763278637635,0.518177644255247,-30.6908881341646,0.743244514820639,2.17943324088767,193.232334370287,0
HKUST,cloud,99,0.005,3,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99,0.005,3,0.7,3531,1.90864864864865,0.74763278637635,1.076237127615,43.9526392136088,0.743244514820639,1.2371902086472,66.4580341969641,0
HKUST,clipping,99,0.005,5,0.3,83,0.0448648648648649,0.74763278637635,0.64037890703732,-14.3457966656159,0.743244514820639,1.83231372229513,146.52906086193,0
HKUST,cloud,99,0.005,5,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99,0.005,5,0.3,14415,7.79189189189189,0.74763278637635,1.4994842688847,100.564273826519,0.743244514820639,1.50033227199168,101.862542147888,0
HKUST,clipping,99,0.005,5,0.4,83,0.0448648648648649,0.74763278637635,0.64037890703732,-14.3457966656159,0.743244514820639,1.83231372229513,146.52906086193,0
HKUST,cloud,99,0.005,5,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99,0.005,5,0.4,9736,5.2627027027027,0.74763278637635,1.52883933518811,104.490675509047,0.743244514820639,1.53791449526303,106.919050809835,0
HKUST,clipping,99,0.005,5,0.5,83,0.0448648648648649,0.74763278637635,0.64037890703732,-14.3457966656159,0.743244514820639,1.83231372229513,146.52906086193,0
HKUST,cloud,99,0.005,5,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99,0.005,5,0.5,6741,3.64378378378378,0.74763278637635,1.41412813434957,89.1474210492575,0.743244514820639,1.44068268876991,93.836975590406,0
HKUST,clipping,99,0.005,5,0.6,83,0.0448648648648649,0.74763278637635,0.64037890703732,-14.3457966656159,0.743244514820639,1.83231372229513,146.52906086193,0
HKUST,cloud,99,0.005,5,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99,0.005,5,0.6,4686,2.53297297297297,0.74763278637635,1.33455665205081,78.5042973461858,0.743244514820639,1.39371779440973,87.5180733417267,0
HKUST,clipping,99,0.005,5,0.7,83,0.0448648648648649,0.74763278637635,0.64037890703732,-14.3457966656159,0.743244514820639,1.83231372229513,146.52906086193,0
HKUST,cloud,99,0.005,5,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99,0.005,5,0.7,3445,1.86216216216216,0.74763278637635,1.08807606693239,45.5361625064775,0.743244514820639,1.19026194317593,60.1440601903618,0
HKUST,clipping,99,0.01,2,0.3,300,0.162162162162162,0.74763278637635,0.533062513532262,-28.6999549450036,0.743244514820639,2.39007442317865,221.573099500832,0
HKUST,cloud,99,0.01,2,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99,0.01,2,0.3,14632,7.90918918918919,0.74763278637635,1.48949897886409,99.2286863292131,0.743244514820639,1.52173957074507,104.742791961579,0
HKUST,clipping,99,0.01,2,0.4,300,0.162162162162162,0.74763278637635,0.533062513532262,-28.6999549450036,0.743244514820639,2.39007442317865,221.573099500832,0
HKUST,cloud,99,0.01,2,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99,0.01,2,0.4,9953,5.38,0.74763278637635,1.51378164106554,102.4766260456,0.743244514820639,1.56773701403101,110.931528288418,0
HKUST,clipping,99,0.01,2,0.5,300,0.162162162162162,0.74763278637635,0.533062513532262,-28.6999549450036,0.743244514820639,2.39007442317865,221.573099500832,0
HKUST,cloud,99,0.01,2,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99,0.01,2,0.5,6958,3.76108108108108,0.74763278637635,1.39454347013041,86.5278644198476,0.743244514820639,1.48898751574317,100.336159373137,0
HKUST,clipping,99,0.01,2,0.6,300,0.162162162162162,0.74763278637635,0.533062513532262,-28.6999549450036,0.743244514820639,2.39007442317865,221.573099500832,0
HKUST,cloud,99,0.01,2,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99,0.01,2,0.6,4903,2.65027027027027,0.74763278637635,1.30868620186587,75.0439822481367,0.743244514820639,1.46600558060566,97.2440497538606,0
HKUST,clipping,99,0.01,2,0.7,300,0.162162162162162,0.74763278637635,0.533062513532262,-28.6999549450036,0.743244514820639,2.39007442317865,221.573099500832,0
HKUST,cloud,99,0.01,2,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99,0.01,2,0.7,3662,1.97945945945946,0.74763278637635,1.06195027196199,42.0416936380075,0.743244514820639,1.31326126421388,76.6930314353952,0
HKUST,clipping,99,0.01,3,0.3,188,0.101621621621622,0.74763278637635,0.513376572623984,-31.3330578889893,0.743244514820639,2.26309028542919,204.48799019732,0
HKUST,cloud,99,0.01,3,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99,0.01,3,0.3,14520,7.84864864864865,0.74763278637635,1.49441020940267,99.8855904441841,0.743244514820639,1.51057601448495,103.240788779919,0
HKUST,clipping,99,0.01,3,0.4,188,0.101621621621622,0.74763278637635,0.513376572623984,-31.3330578889893,0.743244514820639,2.26309028542919,204.48799019732,0
HKUST,cloud,99,0.01,3,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99,0.01,3,0.4,9841,5.31945945945946,0.74763278637635,1.52117954689807,103.466136667303,0.743244514820639,1.55224684004718,108.847399354406,0
HKUST,clipping,99,0.01,3,0.5,188,0.101621621621622,0.74763278637635,0.513376572623984,-31.3330578889893,0.743244514820639,2.26309028542919,204.48799019732,0
HKUST,cloud,99,0.01,3,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99,0.01,3,0.5,6846,3.70054054054054,0.74763278637635,1.40404878686961,87.7992528490887,0.743244514820639,1.4641289381096,96.9915564681866,0
HKUST,clipping,99,0.01,3,0.6,188,0.101621621621622,0.74763278637635,0.513376572623984,-31.3330578889893,0.743244514820639,2.26309028542919,204.48799019732,0
HKUST,cloud,99,0.01,3,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99,0.01,3,0.6,4791,2.58972972972973,0.74763278637635,1.32107743656619,76.7013780881964,0.743244514820639,1.42922590825546,92.2955204856592,0
HKUST,clipping,99,0.01,3,0.7,188,0.101621621621622,0.74763278637635,0.513376572623984,-31.3330578889893,0.743244514820639,2.26309028542919,204.48799019732,0
HKUST,cloud,99,0.01,3,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99,0.01,3,0.7,3550,1.91891891891892,0.74763278637635,1.07390031404551,43.6400775373326,0.743244514820639,1.2520188794089,68.4531610315395,0
HKUST,clipping,99,0.01,5,0.3,92,0.0497297297297297,0.74763278637635,0.612781878350512,-18.0370511410337,0.743244514820639,1.76601794652016,137.609280836245,0
HKUST,cloud,99,0.01,5,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99,0.01,5,0.3,14424,7.79675675675676,0.74763278637635,1.49902815913055,100.503266636565,0.743244514820639,1.5000552326336,101.825267825299,0
HKUST,clipping,99,0.01,5,0.4,92,0.0497297297297297,0.74763278637635,0.612781878350512,-18.0370511410337,0.743244514820639,1.76601794652016,137.609280836245,0
HKUST,cloud,99,0.01,5,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99,0.01,5,0.4,9745,5.26756756756757,0.74763278637635,1.52815028471119,104.398511215363,0.743244514820639,1.53748014846754,106.860611522786,0
HKUST,clipping,99,0.01,5,0.5,92,0.0497297297297297,0.74763278637635,0.612781878350512,-18.0370511410337,0.743244514820639,1.76601794652016,137.609280836245,0
HKUST,cloud,99,0.01,5,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99,0.01,5,0.5,6750,3.64864864864865,0.74763278637635,1.41321175184597,89.0248498458139,0.743244514820639,1.44014731205816,93.7649432106071,0
HKUST,clipping,99,0.01,5,0.6,92,0.0497297297297297,0.74763278637635,0.612781878350512,-18.0370511410337,0.743244514820639,1.76601794652016,137.609280836245,0
HKUST,cloud,99,0.01,5,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99,0.01,5,0.6,4695,2.53783783783784,0.74763278637635,1.33331757336266,78.338563752003,0.743244514820639,1.39301366148808,87.4233356198055,0
HKUST,clipping,99,0.01,5,0.7,92,0.0497297297297297,0.74763278637635,0.612781878350512,-18.0370511410337,0.743244514820639,1.76601794652016,137.609280836245,0
HKUST,cloud,99,0.01,5,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99,0.01,5,0.7,3454,1.86702702702703,0.74763278637635,1.08672537187358,45.3554996084045,0.743244514820639,1.18971682259218,60.0707168191192,0
HKUST,clipping,99,0.02,2,0.3,385,0.208108108108108,0.74763278637635,0.526285051891231,-29.6064777412925,0.743244514820639,2.17754445654615,192.978207457292,0
HKUST,cloud,99,0.02,2,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99,0.02,2,0.3,14717,7.95513513513514,0.74763278637635,1.48568055190779,98.7179507079455,0.743244514820639,1.51984031977474,104.487256813663,0
HKUST,clipping,99,0.02,2,0.4,385,0.208108108108108,0.74763278637635,0.526285051891231,-29.6064777412925,0.743244514820639,2.17754445654615,192.978207457292,0
HKUST,cloud,99,0.02,2,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99,0.02,2,0.4,10038,5.42594594594595,0.74763278637635,1.50806543453909,101.712051961823,0.743244514820639,1.56464902754833,110.516054454288,0
HKUST,clipping,99,0.02,2,0.5,385,0.208108108108108,0.74763278637635,0.526285051891231,-29.6064777412925,0.743244514820639,2.17754445654615,192.978207457292,0
HKUST,cloud,99,0.02,2,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99,0.02,2,0.5,7043,3.80702702702703,0.74763278637635,1.38719780517215,85.5453413026017,0.743244514820639,1.48532921945468,99.8439530782309,0
HKUST,clipping,99,0.02,2,0.6,385,0.208108108108108,0.74763278637635,0.526285051891231,-29.6064777412925,0.743244514820639,2.17754445654615,192.978207457292,0
HKUST,cloud,99,0.02,2,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99,0.02,2,0.6,4988,2.69621621621622,0.74763278637635,1.29913910687255,73.7670057474687,0.743244514820639,1.46115224428857,96.5910565301885,0
HKUST,clipping,99,0.02,2,0.7,385,0.208108108108108,0.74763278637635,0.526285051891231,-29.6064777412925,0.743244514820639,2.17754445654615,192.978207457292,0
HKUST,cloud,99,0.02,2,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99,0.02,2,0.7,3747,2.02540540540541,0.74763278637635,1.05255126120266,40.7845242186602,0.743244514820639,1.30972271821404,76.2169369699422,0
HKUST,clipping,99,0.02,3,0.3,242,0.130810810810811,0.74763278637635,0.479176445702105,-35.9075130954874,0.743244514820639,2.02420110346459,172.346591613,0
HKUST,cloud,99,0.02,3,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99,0.02,3,0.3,14574,7.87783783783784,0.74763278637635,1.4917774635497,99.5334461962392,0.743244514820639,1.50842806523802,102.951792466579,0
HKUST,clipping,99,0.02,3,0.4,242,0.130810810810811,0.74763278637635,0.479176445702105,-35.9075130954874,0.743244514820639,2.02420110346459,172.346591613,0
HKUST,cloud,99,0.02,3,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99,0.02,3,0.4,9895,5.34864864864865,0.74763278637635,1.51722351445812,102.936995555244,0.743244514820639,1.5489424439535,108.402808640612,0
HKUST,clipping,99,0.02,3,0.5,242,0.130810810810811,0.74763278637635,0.479176445702105,-35.9075130954874,0.743244514820639,2.02420110346459,172.346591613,0
HKUST,cloud,99,0.02,3,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99,0.02,3,0.5,6900,3.72972972972973,0.74763278637635,1.39885563016988,87.1046395583984,0.743244514820639,1.45981440726316,96.4110569474499,0
HKUST,clipping,99,0.02,3,0.6,242,0.130810810810811,0.74763278637635,0.479176445702105,-35.9075130954874,0.743244514820639,2.02420110346459,172.346591613,0
HKUST,cloud,99,0.02,3,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99,0.02,3,0.6,4845,2.61891891891892,0.74763278637635,1.31416737141148,75.7771188421295,0.743244514820639,1.42332216318565,91.5011997806841,0
HKUST,clipping,99,0.02,3,0.7,242,0.130810810810811,0.74763278637635,0.479176445702105,-35.9075130954874,0.743244514820639,2.02420110346459,172.346591613,0
HKUST,cloud,99,0.02,3,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99,0.02,3,0.7,3604,1.94810810810811,0.74763278637635,1.06660758742871,42.6646352146185,0.743244514820639,1.24580526286469,67.6171485995196,0
HKUST,clipping,99,0.02,5,0.3,128,0.0691891891891892,0.74763278637635,0.554780545013071,-25.7950487027196,0.743244514820639,1.53960957704203,107.147115968097,0
HKUST,cloud,99,0.02,5,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99,0.02,5,0.3,14460,7.81621621621622,0.74763278637635,1.49727299373667,100.268503605052,0.743244514820639,1.49856707920414,101.625043888252,0
HKUST,clipping,99,0.02,5,0.4,128,0.0691891891891892,0.74763278637635,0.554780545013071,-25.7950487027196,0.743244514820639,1.53960957704203,107.147115968097,0
HKUST,cloud,99,0.02,5,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99,0.02,5,0.4,9781,5.28702702702703,0.74763278637635,1.52549796150945,104.04374838927,0.743244514820639,1.53519695010208,106.55341808645,0
HKUST,clipping,99,0.02,5,0.5,128,0.0691891891891892,0.74763278637635,0.554780545013071,-25.7950487027196,0.743244514820639,1.53960957704203,107.147115968097,0
HKUST,cloud,99,0.02,5,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99,0.02,5,0.5,6786,3.66810810810811,0.74763278637635,1.40971170500114,88.5566993167557,0.743244514820639,1.43716733786672,93.364001914436,0
HKUST,clipping,99,0.02,5,0.6,128,0.0691891891891892,0.74763278637635,0.554780545013071,-25.7950487027196,0.743244514820639,1.53960957704203,107.147115968097,0
HKUST,cloud,99,0.02,5,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99,0.02,5,0.6,4731,2.5572972972973,0.74763278637635,1.32862086498544,77.7103531568006,0.743244514820639,1.38895804581839,86.877671899613,0
HKUST,clipping,99,0.02,5,0.7,128,0.0691891891891892,0.74763278637635,0.554780545013071,-25.7950487027196,0.743244514820639,1.53960957704203,107.147115968097,0
HKUST,cloud,99,0.02,5,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99,0.02,5,0.7,3490,1.88648648648649,0.74763278637635,1.08174846275658,44.6898106220875,0.743244514820639,1.18555795225368,59.5111606763459,0
HKUST,clipping,99.5,0.005,2,0.3,112,0.0605405405405405,0.74763278637635,0.397137964062869,-46.8806115382219,0.743244514820639,2.96767150609887,299.286028611328,0
HKUST,cloud,99.5,0.005,2,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99.5,0.005,2,0.3,14444,7.80756756756757,0.74763278637635,1.49759981639042,100.312217933758,0.743244514820639,1.51508273662421,103.847146721269,0
HKUST,clipping,99.5,0.005,2,0.4,112,0.0605405405405405,0.74763278637635,0.397137964062869,-46.8806115382219,0.743244514820639,2.96767150609887,299.286028611328,0
HKUST,cloud,99.5,0.005,2,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99.5,0.005,2,0.4,9765,5.27837837837838,0.74763278637635,1.52601822221811,104.113336122466,0.743244514820639,1.55904878849535,109.762569034443,0
HKUST,clipping,99.5,0.005,2,0.5,112,0.0605405405405405,0.74763278637635,0.397137964062869,-46.8806115382219,0.743244514820639,2.96767150609887,299.286028611328,0
HKUST,cloud,99.5,0.005,2,0.5,6658,3.59891891891892,0.74763278637635,1.42111772014033,90.0823166180616,0.743244514820639,1.4351262452931,93.0893826561808,0
HKUST,combined,99.5,0.005,2,0.5,6770,3.65945945945946,0.74763278637635,1.41023891739517,88.6272168761295,0.743244514820639,1.47350428964145,98.2529652434822,0
HKUST,clipping,99.5,0.005,2,0.6,112,0.0605405405405405,0.74763278637635,0.397137964062869,-46.8806115382219,0.743244514820639,2.96767150609887,299.286028611328,0
HKUST,cloud,99.5,0.005,2,0.6,4603,2.48810810810811,0.74763278637635,1.34378649932494,79.738840218344,0.743244514820639,1.38453449725915,86.2825045662488,0
HKUST,combined,99.5,0.005,2,0.6,4715,2.54864864864865,0.74763278637635,1.32914053685155,77.7798621290628,0.743244514820639,1.44242988071048,94.0720519220467,0
HKUST,clipping,99.5,0.005,2,0.7,112,0.0605405405405405,0.74763278637635,0.397137964062869,-46.8806115382219,0.743244514820639,2.96767150609887,299.286028611328,0
HKUST,cloud,99.5,0.005,2,0.7,3362,1.8172972972973,0.74763278637635,1.096819702931,46.7056719445257,0.743244514820639,1.16996296251903,57.4129292836249,0
HKUST,combined,99.5,0.005,2,0.7,3474,1.87783783783784,0.74763278637635,1.08134808585692,44.6362580081629,0.743244514820639,1.26831348435336,70.6455223096312,0
HKUST,clipping,99.5,0.005,3,0.3,62,0.0335135135135135,0.74763278637635,0.404459097178346,-45.9013696899662,0.743244514820639,2.75284450592496,270.3820816746,0
HKUST,cloud,99.5,0.005,3,0.3,14332,7.74702702702703,0.74763278637635,1.50303010478278,101.038548893463,0.743244514820639,1.49819546043085,101.575044357023,0
HKUST,combined,99.5,0.005,3,0.3,14394,7.78054054054054,0.74763278637635,1.5000244632112,100.636527790811,0.743244514820639,1.50584300734838,102.603985272838,0
HKUST,clipping,99.5,0.005,3,0.4,62,0.0335135135135135,0.74763278637635,0.404459097178346,-45.9013696899662,0.743244514820639,2.75284450592496,270.3820816746,0
HKUST,cloud,99.5,0.005,3,0.4,9653,5.21783783783784,0.74763278637635,1.53424933878581,105.214293265823,0.743244514820639,1.53513835290216,106.54553411304,0
HKUST,combined,99.5,0.005,3,0.4,9715,5.25135135135135,0.74763278637635,1.52968708485117,104.604066692327,0.743244514820639,1.54595368238125,108.000685044318,0
