Target,Site_ID,N_test,N_rare,RMSE_kW,MAE_kW,nRMSE,RareRMSE_kW
Ausgrid,ID_45,2000,375,0.290593075349842,0.15530500535498,0.0819721939141222,0.457879674063477
Ausgrid,ID_46,2000,349,0.47927771763262,0.293757996154683,0.134059573880569,0.72592739722693
Ausgrid,ID_47,2000,325,0.40771874459057,0.224919994248533,0.103664777506472,0.659625162159767
Ausgrid,ID_48,2000,353,0.527903363336719,0.241110005943232,0.123111788756288,0.873484338062928
Ausgrid,ID_49,2000,303,0.619686120201034,0.216929000174864,0.0970824660680829,1.06336554221157
Ausgrid,ID_5,2000,253,0.461709770895126,0.204880996318344,0.166188464920357,0.845788472367245
Ausgrid,ID_50,2000,571,0.531199620641996,0.278942010373991,0.20572705527657,0.71166093663673
Ausgrid,ID_51,2000,277,0.393380009194559,0.203999005646494,0.11000805321312,0.683874188476989
Ausgrid,ID_52,2000,276,0.647268638903753,0.271431991437629,0.14855867459474,1.2213927833533
Ausgrid,ID_53,2000,334,0.427091575874576,0.198409996424248,0.121887563702458,0.697227509594427
Ausgrid,ID_54,2000,205,0.376269463694667,0.193813998689192,0.0841543992590814,0.715170526886569
Ausgrid,ID_55,2000,328,0.435414853342438,0.286909998558552,0.08848133002128,0.665977328295149
Ausgrid,ID_56,2000,278,0.581101312430072,0.324642003149172,0.0976319235938116,1.10645275722206
Ausgrid,ID_57,2000,404,0.808478398604137,0.385218003037874,0.139972021364341,1.17627420528367
Ausgrid,ID_58,2000,343,1.00424557704123,0.559838975976348,0.186525460795453,1.64695401419751
Ausgrid,ID_59,2000,336,0.415818505575074,0.226280993955862,0.104659247229089,0.664953670420645
Ausgrid,ID_6,2000,250,0.446583214331544,0.278790999703704,0.12122237038052,0.726863656131867
Ausgrid,ID_60,2000,377,0.369582413373153,0.166245005858152,0.069690976717898,0.520749920802636
Ausgrid,ID_61,2000,199,0.441184874880535,0.220288005163188,0.0907787783457324,0.864257468298456
Ausgrid,ID_62,2000,160,0.614238795632515,0.228658007164946,0.069704808952283,1.40631470751063
Ausgrid,ID_63,2000,224,0.32086439984541,0.203052993538071,0.122491176178511,0.602573121164547
Ausgrid,ID_64,2000,386,0.354016171831037,0.187078997295642,0.126927553153183,0.482084313626091
Ausgrid,ID_65,2000,220,0.475918982645017,0.241731004196024,0.107011088683913,0.862563989038212
Ausgrid,ID_66,2000,268,0.256284434796406,0.133236997602433,0.123451077966012,0.459007110741367
Ausgrid,ID_67,2000,289,0.375638418565938,0.236843992332942,0.140205968864757,0.641807080489637
Ausgrid,ID_68,2000,252,0.376081262341408,0.184805991825739,0.141859648710894,0.712133866032178
Ausgrid,ID_69,2000,158,0.385035901672883,0.197130994107421,0.10463785427356,0.900409949427451
Ausgrid,ID_7,2000,427,0.284384154032851,0.165498002884528,0.107558301168161,0.386502260001177
Ausgrid,ID_70,2000,197,0.552589824889456,0.262999993218642,0.0844362774171444,1.06087408914357
Ausgrid,ID_71,2000,562,0.550315698555471,0.337175997825914,0.170693456098739,0.724613697482618
Ausgrid,ID_72,2000,512,0.430480626766013,0.248288012661645,0.183638034235985,0.582551163927708
Ausgrid,ID_73,2000,200,0.269213889874037,0.124712002222864,0.108507170436146,0.546872827470914
Ausgrid,ID_74,2000,305,0.716777981645887,0.294859006901708,0.128678058889911,1.16339535052581
Ausgrid,ID_75,2000,396,0.929085757791928,0.5291119799576,0.161802158807393,1.50390453279528
Ausgrid,ID_76,2000,280,0.45675267505578,0.222106007836114,0.145000844834102,0.785561322664008
Ausgrid,ID_77,2000,357,0.405330565973331,0.200916000071357,0.125756034966545,0.614762294129913
Ausgrid,ID_78,2000,151,0.665675032552425,0.26475900547301,0.123273151999293,1.70516022671899
Ausgrid,ID_79,2000,274,0.539963594935036,0.272322989773867,0.125049470812905,0.944031591439664
Ausgrid,ID_8,2000,350,0.546224053326884,0.324045993478782,0.0719852485810721,0.759075224350992
Ausgrid,ID_80,2000,658,0.974894298368619,0.650976980499866,0.228373460266102,1.16723498254328
Ausgrid,ID_81,2000,387,0.362394248617224,0.157049999795661,0.15049595089926,0.563673195397727
Ausgrid,ID_82,2000,321,0.971329447844102,0.46815999466476,0.14032497218715,1.61191598237492
Ausgrid,ID_83,2000,707,0.425721968048771,0.197551006617953,0.129872468864654,0.453059704113567
Ausgrid,ID_84,2000,115,0.434689708618903,0.228627991384227,0.0938044292359378,1.13535646878756
Ausgrid,ID_85,2000,451,0.968062336808751,0.46638998565407,0.115839750045114,1.33850366394182
Ausgrid,ID_86,2000,241,0.623147948303085,0.239356007442011,0.107439297898391,1.25198379751923
Ausgrid,ID_87,2000,113,0.166386812447639,0.0692340041355034,0.0822085432097875,0.471194592220287
Ausgrid,ID_88,2000,445,0.209471819876819,0.119169999817975,0.104580085933511,0.292171702906211
Ausgrid,ID_89,2000,350,0.534682270618957,0.31834401387346,0.11794886233883,0.8344628042561
Ausgrid,ID_9,2000,364,0.188276319492417,0.0821409983439717,0.0628666959963273,0.319113410304857
Ausgrid,ID_90,2000,244,0.193380888598748,0.124227004757978,0.114089016291764,0.330056461776467
Ausgrid,ID_91,2000,397,0.57009942541617,0.340071012504189,0.115599431027382,0.880157872373474
Ausgrid,ID_92,2000,423,0.260769986951051,0.164400998984191,0.0832598944737997,0.32924672231356
Ausgrid,ID_93,2000,214,0.435674525048369,0.191863994841631,0.0950752085559595,0.90504680243509
Ausgrid,ID_94,2000,199,0.445216752204357,0.230725999462585,0.121204472790491,0.908557387383392
Ausgrid,ID_95,2000,287,0.707132585128891,0.322097010416458,0.169332510800855,1.26350582244714
Ausgrid,ID_96,2000,239,0.707704695494884,0.347764007593668,0.103967345368427,1.19373001438093
Ausgrid,ID_97,2000,246,0.31672086974276,0.142907995283277,0.106928049008747,0.592056545508955
Ausgrid,ID_98,2000,229,0.406459347388557,0.248050006314576,0.146788685326437,0.748588220759819
Ausgrid,ID_99,2000,469,0.359119007387275,0.206398004296461,0.165440783424322,0.525596837391549
PVDAQ,ID_1199,2000,127,1.27631348772329,0.826556074585126,0.0138500141914363,2.6752459665815
PVDAQ,ID_1239,2000,102,1.58140877092058,0.406486489464498,0.102956302491395,5.02287108958023
PVDAQ,ID_1283,2000,105,19.9803293604675,8.24209410524689,0.0553717475665843,54.9826687460872
PVDAQ,ID_1367,2000,203,5.24400734008602,2.99612818408745,0.0276271847088294,8.28404470495416
PVDAQ,ID_1422,2000,116,0.379144224708084,0.133565691102871,0.0619435395397651,0.919854941997292
PVDAQ,ID_34,2000,241,15.2451706271894,6.82752036932079,0.149903353831446,30.2534575265902
PVDAQ,ID_4,2000,151,0.0611302398208417,0.0258302654519746,0.0673712546887689,0.154510622103634
